3719,105
3720,110
3721,90
3722,90
3723,105
3724,110
3725,90
3726,90
3727,105
3728,110
3729,90
3730,90
3731,105
3732,110
3734,155
3735,155
3736,155
3737,155
3738,155
3739,155
3748,90
3749,90
3750,105
3751,110
3752,90
3753,90
3754,105
3755,110
3756,90
3757,90
3758,105
3759,110
3760,90
3761,90
3762,105
3763,110
3851,85
3852,85
3863,50
3865,50
3869,50
3897,30
3898,50
3899,70
3900,255
3901,30
3902,5
3903,5
3908,20
3909,20
3910,15
3911,25
3912,69
3922,60
3938,50
3939,50
3940,50
3943,50
3944,50
3949,50
3950,50
3957,65
3958,150
3959,90
3962,150
3963,80
3964,120
3965,125
3966,130
3969,5
3970,5
3971,5
3972,29
3973,29
3974,29
3975,25
3976,25
3977,25
3978,25
3979,25
3980,30
3981,30
3982,79
3996,21
3997,31
3998,41
3999,51
4004,15
4005,220
4043,52
4044,52
4045,52
4046,52
4047,52
4048,52
4049,52
4050,52
4051,52
4052,52
4067,142
4068,15
4088,50
4095,10
4096,50
4097,50
4098,50
4099,40
4100,40
4104,10
4107,10
4108,10
4109,10
4110,10
4111,10
4114,52
4115,255
4120,140
4121,140
4122,140
4123,90
4124,90
4125,90
4126,90
4127,90
4128,90
4129,90
4130,120
4131,90
4132,90
4133,90
4134,90
4135,95
4136,95
4137,95
4138,95
4139,95
4143,90
4163,75
4167,20
4168,20
4169,20
4170,20
4171,20
4172,20
4173,20
4174,20
4175,20
4176,20
4184,62
4185,27
4192,25
4195,75
4196,70
4197,50
4198,60
4210,90
4246,5
4247,17
4248,37
4276,32
4277,32
4278,32
4279,32
4303,255
4304,255
4308,100
4309,80
4310,80
4311,80
4315,200
4319,80
4328,60
4331,42
4342,105
4343,100
4344,115
4345,90
4346,105
4347,99
4348,110
4349,110
4354,115
4355,110
4356,110
4357,105
4358,100
4359,105
4360,99
4361,90
4362,60
4367,80
4373,80
4381,80
4382,99
4383,1
4387,1
4389,1
4391,1
4393,1
4395,1
4405,22
4406,65
4427,85
4428,85
4429,85
4430,85
4431,80
4432,85
4436,60
4437,60
4438,60
4439,60
4442,110
4443,60
4483,20
4484,20
4485,20
4486,60
4487,85
4491,25
4492,25
4493,25
4494,35
4495,35
4496,35
4497,40
4498,40
4499,40
4500,60
4501,50
4504,32
4522,30
4523,30
4524,30
4525,30
4526,30
4533,32
4534,30
4535,30
4561,2
4634,16
4635,80
4643,32
4648,32
4649,34
4650,34
4651,34
4652,45
4654,60
4655,50
4656,60
4657,60
4658,60
4659,60
4660,60
4661,60
4662,60
4663,60
4664,60
4665,60
4666,60
4667,60
4668,60
4669,60
4682,20
4688,50
4689,50
4690,50
4691,50
4692,50
4693,57
4694,64
4695,71
4708,100
4742,80
4743,80
4744,80
4757,22
4758,22
4759,22
4763,1
4764,1
4772,22
4773,22
4774,22
4775,22
4776,22
4797,70
4799,50
4800,50
4805,29
4813,15
4819,19
4820,20
4821,20
4822,18
4849,150
4863,20
4872,150
4873,150
4874,150
4875,150
4876,150
4877,150
4878,150
4879,150
4880,200
4881,210
4882,250
4883,130
4884,240
4885,240
4886,240
4887,240
4888,240
4889,240
4919,25
4922,104
4926,25
4927,5
4930,40
4933,40
4934,42
4959,42
4960,42
4962,40
4969,22
4970,22
4972,22
4973,3
4974,3
4987,60
5007,8
5043,29
5054,55
5079,7
5086,12
5087,12
5088,24
5089,24
5126,95
5127,70
5128,70
5129,160
5139,70
5141,30
5142,70
5143,70
5144,70
5145,70
5146,70
5157,35
5158,35
5185,16
5186,16
5187,16
5188,16
5189,16
5192,5
5193,5
5194,50
5195,5
5196,5
5197,5
5198,5
5199,5
5200,5
5201,5
5202,5
5203,5
5204,5
5205,5
5206,5
5207,5
5208,5
5213,8
5217,17
5218,17
5219,17
5220,17
5237,77
5238,2
5239,2
5240,10
5241,5
5242,15
5243,35
5244,36
5258,130
5259,130
5260,130
5261,130
5262,130
5263,130
5271,130
5272,50
5273,50
5274,50
5275,130
5276,130
5281,60
5282,90
5283,60
5293,105
5294,105
5295,105
5296,105
5329,70
5330,10
5331,10
5332,10
5333,10
5334,26
5335,26
5336,10
5337,10
5338,10
5339,10
5342,47
5343,47
5344,47
5345,47
5346,47
5347,47
5348,47
5349,59
5350,59
5351,59
5353,70
5354,70
5355,80
5369,43
5370,20
5372,7
5373,25
5418,22
5420,22
5421,22
5457,10
5500,5
5502,5
5512,7
5534,120
5535,120
5563,190
5564,190
5565,190
5566,190
5615,120
5616,125
5617,130
5625,115
5626,135
5627,160
5628,125
5629,150
5630,160
5631,76
5632,94
5633,115
5634,50
5635,100
5636,150
5637,50
5638,100
5639,150
5640,75
5641,135
5642,185
5643,75
5644,150
5645,150
5646,75
5647,20
5648,10
5649,10
5650,10
5651,10
5652,10
5653,10
5654,10
5655,10
5656,11
5657,11
5658,11
5659,11
5660,11
5661,11
5662,11
5663,11
5665,12
5666,12
5667,12
5668,12
5669,12
5670,12
5671,12
5672,12
5673,13
5674,13
5675,13
5676,13
5677,13
5678,13
5679,13
5680,13
5681,14
5682,14
5683,14
5684,14
5685,14
5686,14
5687,14
5688,14
5689,15
5690,15
5691,15
5692,15
5693,15
5694,15
5695,15
5696,15
5697,16
5698,16
5699,16
5700,16
5701,16
5702,16
5703,16
5704,16
5705,17
5706,17
5707,17
5708,17
5709,17
5710,17
5711,17
5712,17
5713,18
5714,18
5715,18
5716,18
5717,18
5718,18
5719,18
5720,18
5729,10
5732,22
5739,28
5740,29
5741,32
5742,37
5743,38
5744,49
5745,50
5746,55
5747,56
5748,5
5749,5
5750,5
5751,5
5752,5
5753,5
5754,5
5755,5
5756,5
5757,20
5758,28
5759,29
5760,34
5761,41
5762,50
5763,50
5764,54
5765,58
5766,27
5767,32
5768,37
5769,43
5770,49
5771,55
5772,60
5773,67
5774,76
5775,250
5776,45
5779,200
5816,50
5822,150
5823,60
5824,80
5825,80
5826,80
5828,60
5829,80
5830,80
5831,80
5842,8
5848,102
5853,40
5854,40
5862,600
5863,600
5866,600
5872,50
5873,50
5874,157
5875,157
5876,157
5877,157
5878,105
5879,105
5880,105
5881,105
5882,105
5886,425
5887,425
5888,425
5889,425
5890,425
5891,425
5908,425
5912,255
5914,50
5916,15
5917,15
5918,50
5935,60
5936,60
5938,120
5939,120
5940,180
5942,85
5943,95
5944,150
5945,150
5946,100
5947,100
5948,100
5961,100
5962,100
5963,100
5964,22
5965,22
5966,3
5967,3
5968,3
5969,3
5970,3
5971,55
5972,55
5973,55
5977,320
6046,40
6047,40
6048,40
6049,40
6050,50
6051,50
6052,50
6056,50
6065,30
6066,50
6067,70
6068,90
6075,100
6076,120
6077,2
6078,2
6079,2
6081,31
6082,31
6086,2
6087,2
6094,3
6095,3
6096,3
6097,10
6098,10
6099,10
6102,25
6103,25
6118,240
6119,255
6120,255
6121,180
6143,130
6177,50
6267,50
6271,50
6272,3
6273,9
6291,204
6292,120
6293,232
6294,255
6295,255
6297,255
6298,240
6299,255
6300,240
6301,240
6302,240
6303,240
6304,240
6305,240
6306,240
6307,255
6308,255
6309,255
6310,255
6311,255
6312,240
6313,240
6314,240
6315,240
6316,240
6317,240
6318,150
6319,187
6320,135
6321,255
6322,150
6323,255
6324,150
6325,240
6326,132
6327,209
6328,150
6329,255
6330,240
6331,255
6332,210
6333,63
6334,93
6335,102
6336,113
6337,154
6338,180
6339,176
6340,160
6342,134
6343,130
6344,200
6345,130
6346,90
6347,200
6348,130
6349,80
6350,180
6351,230
6352,90
6353,102
6354,60
6355,116
6356,150
6357,157
6358,160
6359,100
6360,142
6361,120
6362,120
6363,120
6364,120
6365,120
6366,120
6367,120
6368,150
6369,200
6370,210
6371,250
6372,130
6373,240
6374,240
6375,240
6376,240
6377,240
6378,240
6379,150
6380,85
6381,45
6382,170
6383,50
6384,250
6385,60
6386,120
6387,55
6388,95
6389,75
6390,170
6391,120
6392,140
6393,35
6394,21
6395,31
6396,41
6397,51
6398,70
6399,70
6400,80
6401,8
6402,15
6406,39
6407,39
6408,100
6409,100
6410,100
6411,100
6412,100
6413,100
6434,10
6435,10
6436,10
6437,10
6438,50
6440,110
6441,85
6442,80
6443,71
6444,40
6445,53
6446,42
6447,58
6448,26
6449,38
6450,40
6451,42
6452,48
6453,50
6454,57
6455,63
6456,65
6457,68
6458,71
6459,73
6460,75
6461,76
6462,81
6463,92
6464,96
6465,102
6466,76
6467,69
6468,92
6469,40
6470,40
6473,87
6474,82
6476,80
6477,80
6492,255
6493,255
6494,255
6495,255
6496,255
6497,255
6498,255
6499,200
6500,255
6501,255
6502,240
6503,255
6504,255
6505,250
6506,250
6574,800
6575,800
6576,800
6579,800
6580,800
6581,800
6582,800
6583,800
6587,132
6588,130
6593,230
6594,105
6595,800
6596,24
6597,24
6598,24
6600,120
6603,125
6604,130
6605,155
6606,165
6607,150
6608,70
6609,1000
6610,850
6611,255
6612,255
6613,30
6614,30
6615,200
6616,2
6617,70
6618,225
6619,225
6624,60
6698,800
6699,800
6700,800
6701,800
6702,800
6716,50
6723,50
6725,20
6726,30
6727,50
6728,70
6729,100
6730,150
6732,25
6733,40
6734,60
6735,85
6736,120
6737,170
6739,120
6740,170
6741,170
6762,80
6766,150
6767,150
6795,80
6805,210
6813,50
6815,7
6818,7
6824,32
6896,40
6897,40
6898,45
6899,30
6900,80
6901,80
6902,80
6903,80
6904,50
6905,50
6906,50
6907,50
6908,55
6909,55
6910,65
6911,65
6912,90
6913,90
6914,60
6915,60
6916,60
6917,60
6918,60
6919,60
6956,15
6987,7
6988,7
6989,7
6990,7
6991,7
6992,7
6993,20
6994,20
6995,20
6996,8
7018,5
7019,5
7020,5
7021,10
7022,15
7023,15
7024,15
7025,35
7026,35
7027,35
7028,35
7029,35
7030,35
7031,35
7032,35
7033,35
7034,35
7035,35
7036,35
7037,35
7038,35
7039,35
7095,110
7096,110
7097,110
7101,575
7102,575
7103,575
7104,180
7105,180
7106,200
7107,200
7118,65
7119,60
7144,380
7145,380
7146,380
7147,380
7148,380
7149,380
7150,210
7151,210
7152,380
7153,210
7206,60
7207,60
7209,49
7221,1500
7222,500
7223,15
7233,10
7234,75
7238,17
7241,150
7242,170
7243,160
7244,120
7245,115
7246,130
7247,87
7248,98
7249,130
7250,220
7251,150
7252,130
7253,122
7254,195
7255,250
7256,116
7257,60
7258,115
7259,70
7260,120
7261,35
7262,60
7263,25
7264,25
7265,29
7266,200
7267,200
7268,40
7269,44
7270,100
7271,75
7272,100
7273,245
7274,285
7275,315
7276,170
7277,140
7278,205
7279,190
7286,450
7287,85
7288,100
7290,100
7292,100
7294,100
7296,60
7302,10
7307,80
7308,80
7309,80
7310,150
7312,160
7388,55
7389,60
7390,61
7391,220
7392,77
7393,95
7394,125
7395,170
7396,175
7397,290
7398,410
7399,190
7400,220
7401,130
7402,250
7403,380
7404,300
7405,270
7406,240
7407,270
7408,270
7409,550
7410,400
7411,320
7416,120
7418,45
7419,45
7420,50
7421,50
7422,50
7423,50
7424,20
7426,25
7427,25
7485,65
7486,50
7487,71
7488,68
7513,320
7515,320
7527,280
7528,280
7529,280
7530,288
7531,288
7532,288
7533,370
7538,150
7539,150
7540,300
7541,300
7542,300
7543,300
7544,450
7545,450
7548,30
7549,45
7550,600
7551,800
7552,600
7553,600
7554,800
7555,600
7559,180
7560,180
7561,250
7562,375
7563,250
7566,450
7567,450
7568,120
7569,250
7570,375
7571,250
7572,375
7573,285
7574,285
7584,140
7585,210
7604,240
7605,240
7606,240
7620,45
7621,170
7622,170
7649,50
7656,79
7657,79
7658,90
7659,90
7660,90
7661,90
7662,90
7664,79
7679,200
7682,80
7683,80
7684,80
7685,80
7686,80
7687,80
7691,10
7692,25
7693,40
7694,15
7695,15
7696,15
7697,75
7698,125
7699,220
7700,350
7701,90
7702,125
7703,220
7704,350
7705,90
7706,1200
7708,75
7744,150
7745,150
7750,1500
7751,1500
7792,200
7793,200
7794,200
7795,300
7796,50
7797,150
7799,100
7802,25
7804,200
7806,200
7851,450
7852,450
7853,450
7854,450
7855,450
7858,320
7859,320
7860,320
7861,250
7862,250
7863,250
7864,100
7865,110
7866,110
7867,110
7868,100
7869,100
7870,100
7871,120
7872,120
7873,120
7874,200
7875,200
7876,200
7877,150
7878,100
7879,100
7880,100
7881,10
7882,450
7883,450
7884,450
7885,450
7886,450
7887,450
7888,450
7889,450
7894,180
7895,60
7903,60
7914,22
7915,22
7916,22
7931,14
7932,48
7933,72
7934,110
7935,80
7936,80
7937,105
7938,140
7939,143
7940,155
7948,160
7949,55
7955,80
7964,55
7989,82
7990,82
7991,82
7992,82
7996,150
7997,50
8000,50
8027,330
8030,295
8031,330
8056,80
8057,280
8058,460
8059,750
8060,460
8061,750
8062,8
8063,38
8064,62
8065,62
8066,62
8067,54
8068,54
8069,54
8070,54
8071,54
8072,54
8073,75
8075,140
8076,75
8078,140
8079,140
8080,165
8082,75
8084,190
8085,190
8087,285
8088,254
8089,254
8090,295
8091,330
8092,315
8093,315
8094,1200
8095,1200
8096,1200
8097,1200
8098,1200
8137,4
8138,4
8139,60
8149,52
8177,1200
8178,1200
8179,1200
8194,10
8195,115
8239,155
8240,155
8242,400
8243,400
8244,400
8245,400
8246,400
8247,400
8248,400
8252,75
8253,75
8254,75
8255,75
8256,75
8257,75
8258,75
8259,75
8260,200
8261,200
8262,200
8297,75
8298,75
8299,75
8300,90
8301,90
8302,90
8303,90
8304,90
8305,90
8306,90
8307,90
8340,5000
8342,11
8343,11
8344,11
8345,22
8346,22
8347,22
8348,11
8349,11
8350,11
8351,22
8352,22
8353,22
8354,2500
8355,2500
8356,2500
8357,2500
8359,2000
8360,3500
8361,2450
8362,1750
8363,1050
8366,100
8367,120
8369,2000
8370,2000
8371,2000
8372,3500
8373,3500
8374,3500
8375,3500
8381,11
8382,11
8383,11
8384,180
8385,200
8387,4000
8388,4000
8400,20
8401,10
8428,235
8429,235
8430,235
8439,220
8496,18
8512,20
8513,20
8514,30
8528,30
8529,98
8563,60
8564,60
8565,150
8578,25
8583,300
8584,10
8609,300
8610,120
8611,120
8612,225
8613,225
8614,50
8615,1100
8616,1100
8617,1100
8618,1100
8619,1100
8620,1100
8621,1100
8622,1100
8633,230
8635,40
8636,40
8637,40
8698,16
8700,23
8701,18
8702,8
8703,70
8709,210
8713,400
8714,30
8715,30
8736,120
8741,10
8742,10
8743,10
8744,10
8745,10
8746,10
8747,10
8748,10
8749,10
8750,10
8751,10
8752,10
8753,10
8754,10
8755,10
8756,10
8757,10
8759,105
8760,105
8844,13
8845,29
8846,100
8847,320
8849,55
8850,82
8851,40
8852,54
8853,57
8854,52
8865,300
8871,320
8872,320
8917,1000
8918,1000
8919,1000
8920,1000
8945,110
8950,320
8961,110
8962,110
