1794,Fire,10
1797,Fire,10
1852,Fire,20
1853,Fire,20
1861,Fire,35
1862,Fire,35
1863,Fire,35
1864,Fire,35
1865,Fire,35
1866,Fire,35
1871,Water,50
1872,Water,50
1874,Fire,50
1875,Fire,50
1876,Fire,50
1877,Fire,35
2005,Water,40
2006,Water,40
2007,Water,40
2008,Water,40
2018,Water,40
2025,Water,40
2026,Water,40
2027,Water,40
2028,Water,40
2029,Water,40
2030,Water,40
2031,Water,40
2032,Water,40
2042,Fire,50
2043,Fire,50
2044,Fire,50
2048,Water,40
2049,Water,40
2050,Water,40
2051,Water,40
2052,Water,40
2054,Air,50
2063,Fire,25
2075,Water,100
2076,Water,100
2077,Water,100
2078,Water,100
2079,Water,100
2080,Water,100
2081,Water,100
2082,Water,100
2083,Water,100
2084,Water,100
2085,Fire,100
2086,Fire,100
2087,Fire,100
2088,Fire,100
2089,Fire,100
2090,Fire,50
2091,Fire,50
2092,Fire,50
2093,Fire,50
2094,Earth,25
2095,Earth,20
2096,Earth,20
2098,Earth,25
2099,Earth,25
2100,Earth,25
2101,Earth,25
2102,Earth,25
2103,Earth,25
2145,Fire,50
2154,Water,40
2155,Water,40
2156,Water,40
2157,Water,40
2158,Water,40
2159,Water,40
2160,Water,40
2161,Water,40
2162,Water,40
2163,Water,40
2164,Water,40
2165,Water,40
2166,Water,40
2167,Water,40
2168,Water,40
2169,Water,40
2170,Water,40
2171,Water,40
2172,Water,40
2173,Water,40
2174,Water,40
2175,Water,40
2176,Water,40
2177,Water,40
2178,Water,40
2179,Water,40
2187,Water,40
2189,Water,40
2190,Water,40
2191,Water,40
2192,Water,40
2193,Water,40
2194,Water,40
2210,Air,30
2211,Air,30
2212,Air,30
2215,Earth,40
2233,Earth,20
2234,Earth,25
2237,Earth,15
2238,Earth,15
2239,Earth,15
2240,Earth,15
2242,Air,30
2243,Air,30
2244,Air,30
2259,Earth,35
2261,Earth,20
2264,Earth,35
2265,Earth,35
2266,Earth,35
2267,Earth,35
2450,Earth,30
2451,Earth,30
2452,Earth,30
2453,Earth,30
2454,Earth,30
2455,Earth,30
2456,Earth,30
2477,Fire,50
2478,Fire,50
2479,Fire,25
2480,Fire,25
2490,Fire,25
2491,Fire,25
2498,Fire,20
2499,Fire,20
2500,Fire,20
2501,Fire,50
2502,Fire,50
2503,Fire,50
2504,Fire,50
2505,Fire,50
2506,Fire,50
2507,Fire,50
2508,Fire,50
2509,Fire,50
2514,Air,40
2515,Air,40
2516,Air,40
2517,Air,40
2518,Air,40
2519,Air,40
2520,Earth,35
2521,Earth,35
2522,Earth,35
2523,Earth,35
2524,Earth,35
2525,Earth,35
2526,Earth,35
2527,Air,50
2528,Air,50
2529,Air,50
2530,Air,50
2531,Air,50
2532,Air,50
2533,Air,50
2534,Air,50
2592,Earth,20
2634,Earth,25
2642,Water,50
2645,Earth,30
2646,Earth,25
2647,Earth,25
2648,Earth,30
2649,Earth,25
2650,Earth,30
2651,Earth,25
2652,Earth,25
2827,Air,35
2834,Air,10
2838,Fire,20
2839,Fire,30
2841,Fire,100
2842,Fire,100
2843,Air,35
2851,Fire,100
2916,Earth,100
2917,Earth,100
2918,Water,50
2919,Earth,50
2992,Fire,50
2993,Fire,50
3016,Fire,40
3017,Fire,50
3018,Fire,50
3019,Fire,50
3020,Fire,40
3021,Fire,40
3022,Fire,100
3023,Fire,40
3024,Fire,25
3025,Fire,25
3026,Fire,25
3027,Fire,20
3116,Water,40
3117,Water,40
3118,Water,40
3119,Water,40
3120,Water,40
3121,Water,40
3122,Water,40
3123,Water,40
3124,Water,40
3125,Water,40
3126,Water,40
3127,Water,40
3128,Water,40
3129,Water,30
3130,Water,40
3131,Water,40
3132,Water,25
3134,Water,10
3139,Water,100
3140,Fire,100
3159,Air,30
3160,Air,30
3161,Air,30
3162,Air,30
3163,Air,30
3164,Air,30
3165,Air,30
3166,Air,30
3167,Air,30
3168,Air,30
3169,Air,45
3170,Air,45
3171,Air,45
3172,Air,45
3173,Air,45
3174,Air,45
3175,Air,45
3176,Air,45
3177,Air,45
3178,Air,45
3179,Air,45
3180,Air,45
3181,Air,45
3182,Air,45
3183,Air,45
3184,Earth,35
3185,Earth,35
3357,Water,40
3358,Air,35
3359,Fire,50
3420,Fire,20
3421,Fire,20
3422,Fire,20
3423,Fire,20
3424,Fire,20
3425,Fire,20
3458,Fire,10
3508,Air,15
3509,Air,15
3565,Earth,35
3600,Earth,40
3602,Fire,25
3616,Air,25
3625,Air,50
3664,Fire,20
3665,Fire,20
3851,Fire,50
3852,Fire,50
3901,Fire,25
3908,Fire,25
3909,Fire,25
3912,Fire,25
3922,Air,50
3962,Water,10
3964,Air,10
3965,Air,15
3966,Air,10
3969,Fire,50
3970,Fire,50
3971,Fire,50
3972,Earth,35
3973,Earth,35
3974,Earth,35
3975,Air,50
3976,Air,50
3977,Air,50
3978,Air,50
3979,Air,50
3980,Fire,50
3981,Fire,50
3982,Water,40
4004,Air,40
4005,Earth,60
4115,Water,30
4120,Earth,20
4121,Earth,20
4122,Earth,20
4123,Earth,20
4124,Earth,20
4125,Earth,20
4126,Earth,20
4127,Earth,20
4128,Earth,20
4129,Earth,20
4130,Earth,40
4131,Earth,20
4132,Earth,20
4133,Earth,20
4134,Earth,20
4135,Earth,20
4136,Earth,20
4137,Earth,20
4138,Earth,20
4139,Earth,20
4143,Earth,50
4184,Earth,40
4185,Fire,10
4192,Fire,50
4195,Air,40
4196,Air,40
4197,Air,40
4198,Air,40
4303,Fire,40
4304,Fire,40
4308,Earth,15
4309,Earth,15
4310,Earth,15
4311,Earth,15
4315,Earth,15
4319,Earth,35
4362,Earth,20
4491,Earth,35
4492,Earth,35
4493,Earth,35
4494,Earth,35
4495,Earth,35
4496,Earth,35
4497,Earth,35
4498,Earth,35
4499,Earth,35
4504,Air,10
4533,Fire,50
4561,Fire,50
4695,Fire,40
4799,Earth,25
4800,Earth,25
4813,Fire,100
4819,Earth,20
4820,Earth,20
4821,Earth,20
4822,Earth,20
4881,Water,50
4882,Fire,40
4922,Fire,100
4927,Water,100
4987,Water,25
5007,Water,10
5054,Earth,35
5129,Earth,50
5194,Water,50
5237,Earth,35
5238,Fire,50
5239,Fire,50
5240,Air,25
5241,Air,25
5242,Fire,25
5243,Fire,40
5281,Fire,50
5282,Fire,50
5283,Fire,50
5330,Fire,40
5331,Fire,40
5332,Fire,40
5333,Fire,40
5335,Fire,40
5336,Fire,40
5337,Fire,40
5338,Fire,40
5339,Fire,40
5342,Earth,50
5343,Earth,50
5344,Earth,50
5345,Earth,50
5346,Fire,50
5347,Fire,50
5348,Fire,50
5349,Fire,50
5350,Fire,50
5351,Fire,50
5353,Fire,40
5354,Earth,40
5355,Air,20
5370,Air,50
5372,Fire,40
5373,Fire,40
5535,Earth,50
5563,Air,30
5564,Air,15
5565,Air,25
5566,Air,10
5625,Air,25
5626,Air,25
5627,Air,25
5628,Earth,45
5629,Earth,45
5630,Earth,45
5631,Air,40
5632,Air,40
5633,Air,40
5648,Fire,50
5649,Fire,50
5650,Fire,50
5651,Fire,50
5652,Fire,50
5653,Fire,50
5654,Fire,50
5655,Fire,50
5656,Fire,50
5657,Fire,50
5658,Fire,50
5659,Fire,50
5660,Fire,50
5661,Fire,50
5662,Fire,50
5663,Fire,50
5665,Fire,50
5666,Fire,50
5667,Fire,50
5668,Fire,50
5669,Fire,50
5670,Fire,50
5671,Fire,50
5672,Fire,50
5673,Fire,50
5674,Fire,50
5675,Fire,50
5676,Fire,50
5677,Fire,50
5678,Fire,50
5679,Fire,50
5680,Fire,50
5681,Fire,50
5682,Fire,50
5683,Fire,50
5684,Fire,50
5685,Fire,50
5686,Fire,50
5687,Fire,50
5688,Fire,50
5689,Fire,50
5690,Fire,50
5691,Fire,50
5692,Fire,50
5693,Fire,50
5694,Fire,50
5695,Fire,50
5696,Fire,50
5697,Fire,50
5698,Fire,50
5699,Fire,50
5700,Fire,50
5701,Fire,50
5702,Fire,50
5703,Fire,50
5704,Fire,50
5705,Fire,50
5706,Fire,50
5707,Fire,50
5708,Fire,50
5709,Fire,50
5710,Fire,50
5711,Fire,50
5712,Fire,50
5713,Fire,50
5714,Fire,50
5715,Fire,50
5716,Fire,50
5717,Fire,50
5718,Fire,50
5719,Fire,50
5720,Fire,50
5779,Earth,50
5822,Fire,35
5823,Fire,50
5824,Fire,50
5825,Fire,50
5826,Fire,50
5828,Fire,100
5829,Fire,100
5830,Fire,100
5831,Fire,35
5853,Fire,20
5854,Fire,20
5862,Water,40
5863,Water,40
5866,Water,40
5872,Water,50
5873,Water,50
5874,Water,40
5875,Water,40
5876,Water,40
5877,Water,40
5878,Water,50
5879,Water,50
5880,Water,50
5881,Water,50
5882,Water,50
5935,Earth,20
5936,Earth,20
5938,Earth,30
5939,Earth,30
5940,Earth,20
5942,Earth,35
5943,Earth,35
5944,Earth,25
5945,Earth,25
6075,Earth,20
6076,Earth,20
6118,Water,30
6143,Air,40
6267,Fire,40
6271,Fire,40
6272,Fire,40
6273,Fire,45
6291,Fire,35
6292,Water,25
6294,Fire,35
6295,Water,40
6297,Earth,50
6298,Air,25
6300,Earth,35
6301,Earth,35
6302,Earth,35
6303,Earth,35
6304,Earth,35
6305,Earth,35
6309,Water,50
6310,Fire,40
6318,Water,10
6319,Fire,35
6321,Fire,25
6323,Air,35
6324,Earth,40
6325,Fire,50
6326,Earth,35
6327,Water,25
6330,Earth,40
6331,Earth,50
6339,Air,20
6343,Fire,50
6345,Fire,10
6348,Water,30
6349,Water,30
6353,Fire,35
6354,Water,25
6356,Fire,35
6357,Water,40
6358,Earth,50
6359,Air,25
6361,Earth,35
6362,Earth,35
6363,Earth,35
6364,Earth,35
6365,Earth,35
6366,Earth,35
6370,Water,50
6371,Fire,40
6379,Water,10
6380,Fire,35
6382,Fire,25
6384,Air,35
6385,Earth,40
6386,Fire,50
6387,Earth,35
6388,Water,25
6391,Earth,40
6392,Earth,50
6400,Air,20
6402,Fire,45
6434,Fire,40
6435,Fire,40
6436,Fire,40
6437,Fire,40
6438,Earth,30
6440,Earth,40
6441,Earth,35
6442,Earth,35
6443,Earth,35
6444,Earth,35
6445,Earth,35
6446,Earth,35
6447,Earth,35
6448,Earth,35
6449,Fire,50
6450,Fire,50
6451,Fire,50
6452,Fire,50
6453,Fire,50
6454,Fire,50
6455,Fire,50
6456,Fire,50
6457,Fire,50
6458,Fire,50
6459,Fire,50
6460,Fire,50
6461,Fire,50
6462,Fire,50
6463,Fire,50
6464,Fire,50
6465,Fire,50
6466,Fire,50
6467,Earth,35
6468,Earth,35
6470,Earth,25
6499,Water,50
6587,Air,30
6593,Water,50
6594,Fire,40
6596,Fire,50
6597,Fire,50
6598,Fire,50
6600,Earth,60
6608,Air,40
6609,Fire,30
6610,Fire,40
6613,Earth,30
6614,Earth,40
6615,Fire,35
6616,Fire,35
6617,Fire,35
6725,Earth,40
6726,Earth,40
6727,Earth,40
6728,Earth,40
6729,Earth,40
6730,Earth,40
6732,Earth,20
6733,Earth,20
6734,Earth,20
6735,Earth,20
6736,Earth,20
6737,Earth,20
6762,Water,100
6795,Water,100
6824,Air,10
7106,Earth,20
7107,Earth,20
7144,Water,35
7145,Water,35
7146,Water,35
7147,Water,35
7148,Water,35
7149,Water,35
7152,Water,35
7206,Earth,20
7207,Earth,20
7234,Fire,40
7242,Water,40
7243,Water,40
7244,Water,40
7245,Water,40
7246,Water,40
7247,Water,40
7248,Water,40
7249,Air,35
7250,Earth,60
7251,Water,100
7252,Water,100
7253,Earth,50
7254,Earth,50
7255,Earth,50
7256,Water,50
7257,Air,40
7258,Air,40
7259,Earth,35
7260,Earth,35
7261,Earth,25
7262,Fire,50
7263,Air,50
7264,Air,50
7265,Earth,35
7266,Earth,15
7267,Earth,15
7272,Air,25
7273,Water,50
7274,Water,50
7275,Water,50
7277,Earth,30
7279,Air,30
7286,Water,40
7390,Air,40
7391,Air,40
7392,Earth,20
7394,Water,100
7399,Earth,30
7400,Earth,30
7402,Air,50
7403,Air,40
7404,Air,25
7406,Air,20
7407,Earth,40
7408,Earth,40
7416,Earth,20
7485,Fire,50
7486,Fire,50
7487,Fire,50
7488,Fire,50
7530,Fire,50
7531,Fire,50
7532,Fire,50
7533,Fire,50
7540,Water,20
7541,Water,20
7542,Water,20
7543,Water,20
7544,Water,20
7545,Water,20
7550,Earth,50
7551,Earth,50
7552,Earth,50
7553,Earth,50
7554,Earth,50
7555,Earth,50
7561,Earth,40
7562,Earth,40
7563,Earth,40
7584,Fire,150
7585,Fire,150
7656,Water,40
7657,Water,40
7664,Water,40
7679,Water,40
7682,Water,40
7683,Water,40
7684,Water,40
7685,Water,40
7686,Water,40
7687,Water,40
7691,Water,40
7692,Water,40
7693,Water,40
7694,Water,40
7695,Water,40
7696,Water,40
7697,Water,40
7698,Water,40
7699,Water,40
7700,Water,40
7701,Water,40
7702,Water,40
7703,Water,40
7704,Water,40
7705,Water,40
7706,Water,40
7708,Water,40
7792,Air,25
7793,Air,35
7794,Air,25
7795,Air,35
7796,Earth,25
7797,Fire,40
7799,Earth,25
7817,Water,100
7851,Earth,40
7852,Earth,70
7853,Earth,70
7854,Earth,40
7855,Earth,40
7861,Water,50
7862,Water,50
7863,Water,50
7864,Air,40
7865,Water,40
7866,Water,40
7867,Water,40
7868,Water,50
7869,Water,50
7870,Water,50
7871,Water,40
7872,Water,40
7873,Water,40
7874,Water,40
7875,Water,40
7876,Water,40
7877,Water,50
7878,Fire,100
7879,Fire,100
7880,Fire,100
7881,Air,30
7882,Earth,40
7883,Earth,40
7884,Earth,70
7885,Earth,70
7886,Earth,40
7887,Earth,40
7888,Earth,40
7889,Earth,40
7894,Earth,40
7895,Earth,40
7903,Earth,40
7931,Air,30
7932,Air,30
7933,Air,30
7934,Air,30
7935,Air,30
7936,Air,30
7937,Air,30
7938,Air,30
7939,Air,30
7940,Air,30
7989,Earth,20
7990,Earth,20
7991,Earth,20
7992,Earth,20
8027,Earth,50
8030,Earth,50
8031,Earth,50
8058,Fire,40
8059,Fire,40
8060,Fire,40
8061,Fire,40
8062,Fire,50
8063,Fire,50
8064,Earth,40
8065,Earth,40
8066,Earth,40
8067,Fire,50
8068,Fire,50
8069,Fire,50
8070,Earth,35
8071,Earth,35
8072,Earth,35
8073,Water,50
8075,Water,50
8076,Water,50
8078,Water,50
8079,Water,50
8080,Earth,50
8082,Water,50
8084,Water,50
8085,Water,50
8087,Water,50
8088,Earth,50
8089,Earth,50
8090,Earth,50
8091,Earth,50
8092,Water,50
8093,Water,50
8094,Water,40
8095,Water,40
8096,Water,40
8097,Water,40
8098,Water,40
8137,Fire,50
8138,Fire,50
8177,Water,40
8178,Water,40
8179,Water,40
8195,Fire,50
8297,Earth,35
8298,Earth,35
8299,Earth,35
8340,Air,50
8342,Fire,15
8343,Fire,15
8344,Fire,15
8345,Fire,15
8346,Fire,15
8347,Fire,15
8348,Fire,15
8349,Fire,15
8350,Fire,15
8351,Fire,15
8352,Fire,15
8353,Fire,15
8354,Fire,15
8355,Fire,15
8356,Fire,15
8357,Fire,15
8366,Fire,15
8367,Earth,50
8374,Fire,50
8375,Fire,50
8381,Fire,15
8382,Fire,15
8383,Fire,15
8384,Fire,15
8385,Fire,15
8439,Fire,40
8514,Air,15
8528,Air,15
8529,Air,15
8578,Earth,20
8583,Fire,100
8609,Earth,40
8610,Earth,50
8611,Earth,50
8612,Water,50
8613,Water,50
8615,Earth,50
8616,Earth,50
8617,Earth,50
8618,Earth,50
8619,Earth,50
8620,Earth,50
8621,Earth,50
8622,Earth,50
8700,Earth,25
8701,Earth,25
8702,Earth,40
8703,Fire,40
8713,Fire,40
8736,Fire,50
8978,Fire,50
9258,Earth,40
9282,Earth,40
9283,Earth,40
9284,Earth,40
9285,Earth,40
9286,Earth,40
9287,Earth,40
9288,Earth,40
9290,Earth,40
9291,Earth,40
9293,Earth,40
9435,Fire,70
9438,Fire,70
9441,Fire,70
9444,Fire,70
9452,Fire,50
9453,Fire,50
9468,Fire,50
9469,Fire,50
9609,Air,20
10374,Earth,25
10375,Earth,25
10376,Earth,25
10398,Earth,50
10399,Earth,50
10400,Water,50
10522,Fire,25
10523,Air,50
10524,Air,50
10525,Air,50
10526,Air,50
10533,Fire,25
10534,Air,50
10535,Air,50
10536,Air,50
10537,Air,50
10541,Air,25
10544,Air,50
10545,Air,50
10589,Air,40
10591,Fire,50
10592,Fire,50
10623,Water,40
10624,Water,40
10689,Earth,35
10690,Earth,35
10691,Earth,35
10692,Earth,35
10693,Earth,35
10694,Earth,35
10695,Earth,35
10696,Earth,35
10717,Earth,35
10718,Earth,35
10719,Earth,35
10720,Earth,35
10721,Earth,35
10722,Fire,100
10768,Air,50
10772,Air,50
10774,Fire,15
10775,Fire,15
10776,Fire,15
10777,Fire,15
10778,Fire,15
10779,Fire,15
10780,Fire,15
10781,Fire,15
10782,Fire,15
10783,Fire,15
10784,Fire,15
10785,Fire,15
10786,Fire,15
10787,Fire,15
10788,Fire,15
10789,Fire,15
10791,Fire,15
10792,Fire,15
10793,Fire,15
10794,Fire,15
10795,Fire,15
10796,Fire,15
10797,Fire,15
10798,Fire,15
10799,Fire,15
10800,Fire,15
10801,Fire,15
10802,Fire,15
10803,Fire,15
10804,Fire,15
10805,Fire,15
10806,Fire,15
10807,Fire,15
10808,Fire,15
10809,Fire,15
10810,Fire,15
10820,Fire,15
10821,Earth,50
10828,Fire,15
10829,Earth,50
10835,Fire,50
10836,Fire,50
10844,Fire,15
10845,Fire,15
10852,Fire,50
10853,Fire,50
10858,Fire,15
10859,Fire,15
10860,Fire,15
10862,Fire,15
10888,Air,35
11066,Fire,20
11067,Fire,20
11175,Fire,50
11176,Fire,50
11238,Air,35
11241,Earth,35
11242,Earth,35
11243,Earth,35
11244,Earth,35
11245,Earth,35
11290,Fire,200
11291,Fire,200
11292,Fire,200
11482,Fire,35
11483,Fire,35
11508,Fire,50
11581,Earth,40
11582,Earth,40
11583,Fire,10
11584,Fire,40
11585,Fire,40
11697,Fire,40
11705,Earth,40
11719,Fire,40
11721,Fire,35
11723,Fire,40
11724,Fire,50
11725,Fire,50
11726,Fire,50
11753,Earth,50
11754,Earth,50
11755,Earth,50
11756,Earth,50
11757,Earth,50
11758,Earth,50
11761,Earth,50
11762,Earth,50
11763,Earth,50
11764,Earth,50
11797,Air,60
11798,Air,60
11799,Air,60
11989,Fire,20
11990,Fire,40
11998,Fire,25
11999,Fire,40
12077,Air,65
12078,Air,65
12079,Air,65
12080,Air,65
12082,Air,65
12107,Earth,30
12108,Earth,40
12204,Earth,60
12205,Earth,60
12206,Earth,60
12207,Earth,60
12223,Fire,35
12224,Fire,35
12228,Fire,35
12254,Air,50
12268,Fire,50
12269,Fire,50
12270,Fire,50
12271,Fire,50
12272,Fire,50
12273,Fire,50
12274,Fire,50
12275,Fire,50
12276,Fire,50
12277,Fire,50
12278,Fire,50
12279,Fire,50
12280,Fire,50
12281,Fire,50
12282,Fire,50
12283,Fire,50
12284,Fire,50
12285,Fire,50
12286,Fire,50
12287,Fire,50
12328,Air,15
12360,Water,40
12361,Water,40
12362,Water,40
12363,Water,40
12364,Water,40
12365,Water,40
12373,Water,40
12374,Water,50
12376,Water,40
12377,Water,10
12378,Water,40
12379,Water,50
12385,Water,40
12386,Water,40
12387,Water,40
12388,Water,40
12389,Water,40
12390,Water,40
12425,Fire,35
12426,Fire,35
12429,Fire,50
12430,Fire,50
12431,Fire,50
12432,Fire,50
12433,Fire,50
12434,Fire,50
12435,Fire,50
12439,Earth,35
12440,Water,50
12441,Earth,35
12442,Earth,35
12443,Air,30
12444,Earth,40
12446,Water,30
12447,Air,50
12453,Water,100
12455,Water,30
12456,Water,50
12457,Earth,30
12465,Earth,25
12490,Earth,20
12596,Water,50
12720,Fire,50
12721,Fire,50
12722,Fire,50
12723,Fire,50
12724,Fire,50
12725,Fire,50
12726,Fire,50
12727,Fire,50
12728,Fire,50
12729,Fire,50
12730,Fire,50
12731,Fire,50
12732,Fire,50
12733,Fire,50
12734,Fire,50
12735,Fire,50
12736,Fire,50
12738,Fire,50
12739,Fire,50
12755,Fire,50
12757,Fire,50
12758,Fire,50
12761,Fire,50
12763,Fire,50
12764,Fire,50
12844,Fire,50
12845,Fire,50
12846,Fire,50
12847,Fire,50
12848,Earth,25
12849,Earth,25
12850,Earth,25
12851,Fire,20
12852,Fire,20
12853,Fire,20
12976,Fire,10
12977,Fire,10
12978,Fire,30
13001,Fire,25
13011,Air,15
13012,Air,15
13013,Air,15
13021,Earth,15
13031,Earth,50
13032,Earth,50
13033,Air,15
13476,Earth,35
13477,Earth,35
13478,Earth,35
13479,Earth,35
13489,Fire,50
13490,Fire,50
13491,Fire,50
13492,Fire,50
13493,Fire,50
13495,Earth,35
13496,Earth,35
13497,Earth,35
13498,Earth,35
13499,Earth,35
13500,Earth,35
13501,Earth,35
13502,Earth,25
13503,Earth,25
13504,Earth,25
13599,Water,30
13600,Water,30
13601,Water,30
13602,Water,30
13656,Fire,35
13657,Water,40
13658,Fire,50
13659,Air,20
13661,Water,40
13666,Fire,50
13667,Fire,50
13668,Fire,50
13671,Fire,50
13673,Fire,50
13675,Fire,50
13680,Fire,50
13685,Fire,30
13686,Fire,30
13728,Fire,50
13787,Fire,50
13788,Fire,50
13789,Fire,100
13790,Fire,100
13791,Fire,100
13792,Fire,100
13795,Fire,50
13796,Fire,100
13797,Fire,100
